sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
222,5,A,,Amount in Triangulation Currency,xbrli:monetaryItemType,0..1,,The amount in the triangulation currency identified by amountTriangulationCurrency as of multicurrencyDetailExchangeRateDate.,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Amount in Triangulation Currency,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_AmntTringltnCurrncy,トライアンギュレーション通貨換算額,amountTriangulationCurrencyで指定されたトライアンギュレーション通貨での、multicurrencyDetailExchangeRateDate時点の換算額。,gl-muc:amountTriangulationAmount,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationAmount
223,5,A,,Triangulation Currency,xbrli:QNameItemType,0..1,,The currency used for tringulation between amountRestatedCurrency and the home currency. Recommended ISO 4217 coding.,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Triangulation Currency,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_TringltnCurrncy,トライアンギュレーション通貨,amountRestatedCurrencyと自国通貨間のトライアンギュレーション取引で使用される通貨。ISO4217コードを推奨。,gl-muc:amountTriangulationCurrency,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationCurrency
224,5,A,,Triangulation Exchange Rate,xbrli:pureItemType,0..1,,Exchange rate used to convert amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by triangulation currency),gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Triangulation Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_TringltnExchngRat,トライアンギュレーション通貨換算レート,amountTriangulationAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨をトライアンギュレーション通貨で割った値）,gl-muc:amountTriangulationExchangeRate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationExchangeRate
225,5,A,,Triangulation Exchange Rate Source,xbrli:stringItemType,0..1,,"Source of Exchange Rate for triangulation amount - for example, Reuters, Bloomberg",gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Triangulation Exchange Rate Source,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_TringltnExchngRatSorc,トライアンギュレーション通貨換算レート情報源,"トライアンギュレーション通貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",gl-muc:amountTriangulationExchangeRateSource,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationExchangeRateSource
226,5,A,,Triangulation Exchange Rate Type,xbrli:stringItemType,0..1,,"Type of Exchange Rate for triangulation amount - for example, spot rate, forward contract etc.",gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Triangulation Exchange Rate Type,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_TringltnExchngRatType,トライアンギュレーション通貨換算レート種別,トライアンギュレーション通貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,gl-muc:amountTriangulationExchangeRateType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationExchangeRateType
227,5,A,,Restated Triangulation Exchange Rate,xbrli:pureItemType,0..1,,Exchange rate used to convert from amountRestatedAmount to amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as foreign currency divided by triangulation currency),gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Triangulation Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdTringltnExchngRat,換算通貨トライアンギュレーション通貨換算レート,amountRestatedAmountからamountTriangulationAmountへの、multicurrencyDetailExchangeRateDate時点の換算レート。（外貨通貨をトライアンギュレーション通貨で割った値）,gl-muc:restatedTriangulationExchangeRate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:restatedTriangulationExchangeRate
228,5,A,,Restated Triangulation Exchange Rate Source,xbrli:stringItemType,0..1,,"Source of Exchange Rate for converting between foreign currency and triangulation currency - for example, Reuters, Bloomberg",gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Triangulation Exchange Rate Source,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdTringltnExchngRatSorc,換算通貨トライアンギュレーション通貨換算レート情報源,"外貨通貨とトライアンギュレーション通貨の間の換算レートの情報源。たとえば、Reuters, Bloomberg。",gl-muc:restatedExchangeRateTriangulationSource,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:restatedExchangeRateTriangulationSource
229,5,A,,Restated Triangulation Exchange Rate Type,xbrli:stringItemType,0..1,,"Type of Exchange Rate for converting between foreign currency and triangulation currency - for example, spot rate, forward contract etc.",gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Triangulation Exchange Rate Type,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdTringltnExchngRatType,換算通貨トライアンギュレーション通貨換算レート種別,外貨通貨とトライアンギュレーション通貨の間の換算レートの種別。たとえば、スポット・レート、先物など。,gl-muc:restatedExchangeRateTriangulationType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:restatedExchangeRateTriangulationType
230,5,A,,Multicurrency Detail Comment,xbrli:stringItemType,0..1,,Comment describing the enclosing multicurrencyDetail tuple's contents. May include reason for recording additional exchange rates other than that used at the time of the original transaction.,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Multicurrency Detail Comment,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_MultcrrncyDetlCommnt,多通貨明細コメント,multicurrencyDetailの内容のコメント。原取引時以外の、追加の換算レートを記録する理由などを記述。,gl-muc:multicurrencyDetailComment,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:multicurrencyDetailComment
231,4,C,,Identifier Reference,,0..*,,"Identification for customer, vendor, or employee.",gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc,【CVE情報】,顧客、仕入先、従業員のための識別子。,gl-cor:identifierReference,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference
232,5,A,,ID Number (internal),xbrli:stringItemType,0..1,,Internal ID Number associated with identifierReference,gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.ID Number (internal),AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdNumbrIntrnl,CVE識別番号（内部）,identifierReferenceに関係付けられた、内部ID番号。,gl-cor:identifierCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierCode
233,5,C,,External Authority,,0..*,,Structure containing references to an external authority associated with identifier,gl-cor,,External Authority,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.External Authority,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_ExtrnlAthrty,【外部機関】,識別子と関係付けられる外部機関への参照情報を含む構造体。,gl-cor:identifierExternalReference,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference
234,6,A,,External Authority ID Number,xbrli:stringItemType,0..1,,"External Authority (e,g, Tax Authority) ID Number associated with identifierReference",gl-cor,,External Authority,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.External Authority.External Authority ID Number,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_ExtrnlAthrty_ExtrnlAthrtyIdNumbr,外部機関付与識別番号,identifierReferenceと関係付けられる、外部機関（たとえば、税務署）によるID番号。,gl-cor:identifierAuthorityCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference/gl-cor:identifierAuthorityCode
235,6,A,,External Authority,xbrli:stringItemType,0..1,,Name of External Authority (e.g. Tax Authority),gl-cor,,External Authority,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.External Authority.External Authority,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_ExtrnlAthrty_ExtrnlAthrty,外部機関名,外部機関の名前（たとえば、税務署）,gl-cor:identifierAuthority,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference/gl-cor:identifierAuthority
236,6,A,,External Authority Verification Date,xbrli:dateTimeItemType,0..1,,Date on which the External Authority last performed a verification,gl-cor,,External Authority,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.External Authority.External Authority Verification Date,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_ExtrnlAthrty_ExtrnlAthrtyVerfctnDat,外部機関認証日付,外部機関が最後に認証した日付。,gl-cor:identifierAuthorityVerificationDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference/gl-cor:identifierAuthorityVerificationDate
237,5,A,,Identifier Organization Type,xbrli:tokenItemType,0..1,,"Identifier Organization Type. Enumerated as: individual, organization, other.",gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Organization Type,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrOrgnznType,CVE組織種別,"CVE識別子の組織種別。
[設定値のリスト]
(individual：個人)、(organization：組織)、(other：その他)",gl-cor:identifierOrganizationType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierOrganizationType
238,5,A,,Identifier Organization Type Description,xbrli:stringItemType,0..1,,Free format description of the identifier organization type,gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Organization Type Description,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrOrgnznTypeDescrptn,CVE組織種別説明,CVE識別子の組織種別の説明。,gl-cor:identifierOrganizationTypeDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierOrganizationTypeDescription
239,5,A,,Identifier Description,xbrli:stringItemType,0..1,,Textual description of identifierReference.,gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Description,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrDescrptn,CVE説明,identifierReferenceの説明。,gl-cor:identifierDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierDescription
240,5,A,,Identifier Type,xbrli:tokenItemType,0..1,,"Entity type (enumerated): C, customer, E, employee, V, vendor, O, other, I, salesperson-internal, X, salesperson-external, N, contractor.",gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Type,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrType,CVE種別,"実体の種別。 [設定値のリスト] (C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者)",gl-cor:identifierType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierType
241,5,A,,Identifier Category,xbrli:stringItemType,0..1,,"For use as Customer, Vendor or Employee Class (such as Residential/Commercial/Institutional/Government or Retail/Wholesale or other classifications used by business).",gl-cor,,Identifier Reference,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Identifier Category,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_IdntfrCatgry,CVEカテゴリ,顧客、仕入先、従業員の分類に使用する。　（住居/商業/機関/政府や、小売/卸や、ビジネスで使用されるその他の分類）。,gl-cor:identifierCategory,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierCategory
242,5,C,,Email Address,,0..*,,Email address for Identifier.,gl-cor,,Email Address,,,$.Accounting Entries.Entry Information.Entry Detail.Identifier Reference.Email Address,AccntgEntrs_EntryInfrmn_EntryDetl_IdntfrRefrnc_EmlAddrss,【Eメールアドレス】,CVE識別子のEメールアドレス。,gl-cor:identifierEMail,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierEMail
